,0,1,2
59,0.7618875503540039,4.21087121963501,86.30741691589355
60,0.012163877487182617,0.02246880531311035,0.11497640609741211
61,0.01017618179321289,0.012258052825927734,0.022672176361083984
62,2.963225841522217,25.873050451278687,790.5360491275787
63,0.06670308113098145,0.2404947280883789,1.3914997577667236
64,0.6122572422027588,4.701542139053345,76.70671033859253
65,0.029000043869018555,0.10703849792480469,0.8070478439331055
66,0.00899958610534668,0.03500008583068848,0.1870133876800537
67,0.013006210327148438,0.056971073150634766,0.38300037384033203
68,0.009005308151245117,0.018997907638549805,0.03399968147277832
69,0.05297064781188965,0.34900856018066406,5.50925612449646
70,0.2925443649291992,2.862297773361206,90.09814620018005
71,0.1851038932800293,1.323838472366333,20.721325159072876
72,0.008032083511352539,0.01702570915222168,0.04299330711364746
73,0.0019991397857666016,0.007976531982421875,0.02697134017944336
74,0.002980947494506836,0.006993532180786133,0.017990827560424805
75,0.003004789352416992,0.005003690719604492,0.005003690719604492
76,0.7339613437652588,9.519490957260132,114.45614838600159
77,0.006001949310302734,0.01200103759765625,0.016020536422729492
78,0.12803244590759277,0.7890307903289795,6.080003023147583
79,5.9302215576171875,66.03384971618652,2334.933341741562
80,0.010001182556152344,0.028002023696899414,0.05900120735168457
81,0.9216508865356445,10.809799909591675,178.73641347885132
82,0.9130334854125977,8.97811508178711,173.13481044769287
83,0.0019974708557128906,0.0029973983764648438,0.0029973983764648438
84,0.8657240867614746,12.177599906921387,196.44043469429016
85,0.16787052154541016,0.8981001377105713,10.129356622695923
86,0.0019981861114501953,0.004998445510864258,0.004998445510864258
87,0.0009999275207519531,0.0029990673065185547,0.004117250442504883
88,0.4939863681793213,9.868417501449585,211.23673725128174
89,0.40607380867004395,3.9748780727386475,43.958834409713745
90,0.9096486568450928,4.00929594039917,49.60873627662659
91,0.43901634216308594,3.020250082015991,25.215850830078125
92,0.038144588470458984,0.2623326778411865,1.656559944152832
93,0.5780060291290283,4.967987775802612,53.94116139411926
94,3.433448076248169,22.63067126274109,259.8692903518677
95,0.15030407905578613,1.43414306640625,11.881677150726318
96,0.7885785102844238,2.947028160095215,13.128212451934814
97,0.049045562744140625,0.3591005802154541,2.353701591491699
98,0.004832029342651367,0.026864290237426758,0.07183384895324707
99,0.026000499725341797,0.0861051082611084,0.24424457550048828
100,0.028245925903320312,0.06640982627868652,0.1426234245300293
